model,tahun,harga,transmisi,odometer,jenis,pajak,konsumsiBBM,mesin
 Genio,2012.736345109963,3329.2331394921457,Kopling,66094.48663642522,Bebek,62.88046072826292,37.49048605983978,77.52354349829504
 Revo,2013.1287093275032,24251.73019280115,Manual,39345.18429005548,Skuter,62.40615334680167,55.0140884940417,78.3059207875879
 PCX,2015.195826233044,6029.386642679503,Kopling,62003.47077393191,Sport,-6.154029035271776,9.942586831282988,-6.68184048815165
 CRF 150,2009.638268341305,37458.84974153664,Automatic,55096.21871100656,Bebek,53.76056475897674,43.19263285168606,45.21979312559098
 Genio,2018.8070881248505,15489.59025712598,Kopling,55576.40676493621,Trail,237.8323547656348,107.98087513464272,126.4169599767963
 Supra X 125,2015.9749299708883,17463.250424614253,Automatic,59435.14441364877,Sport,90.6400222400492,45.40078117473891,65.40294338943751
 BeAT ,2017.7806198115688,12208.014786298492,Automatic,28362.103776083623,Bebek,2.163766653004302,4.288020367948839,-29.23394847547736
 Vario 125,2011.3247395694127,13463.67677878146,Automatic,69908.0572415599,Trail,108.22264770462662,90.61812966212908,145.46330876854847
 CRF 150,2017.820929565035,39559.27443115478,Manual,12041.365879550603,Sport,195.8432251591624,111.10319442817381,38.126602729610525
 Genio,2020.0902836914188,27574.577624432444,Automatic,35717.95691720504,Sport,-4.850964586929933,45.23542791560429,56.26556364206822
 Genio,2011.9219522279384,5203.554928130261,Kopling,56181.409353341645,Skuter,233.7961667065545,87.68296084709624,122.25699007353543
 PCX,2016.7329383649069,32641.21101218909,Kopling,-17078.47812436759,Skuter,28.561375512526965,29.51735052945429,44.561403668095686
 Sonic 150,2014.961730330307,29846.86300854812,Manual,86566.82139543141,Bebek,118.17971491790024,60.60031200537723,-8.312260309493723
 Supra X 125,2011.407909031141,16597.574125423576,Manual,-10014.93216280391,Trail,117.0841077437587,41.33862626111855,85.88411825666373
 PCX,2016.092514860712,21880.46368261339,Automatic,83164.94298569043,Sport,103.95419294506291,108.5557192136125,110.8281681990372
 Genio,2016.87596420246,18990.232669286328,Automatic,16006.213960554853,Sport,146.52523994575884,50.97581599320604,56.31537182142317
 CB150R,2013.5769485459136,36849.90564257144,Automatic,46392.32071668383,Bebek,218.8168810586108,86.94042417045726,71.22585777148873
 CRF 150,2017.6400849887664,11969.142051436616,Manual,78015.88092373085,Skuter,148.58249145792243,46.333738049314135,25.71275914286476
 PCX,2011.1266246103128,20436.553889006773,Manual,135476.2740056456,Sport,100.16256377024156,51.548858324500856,33.65025028393816
 Sonic 150,2011.522137871212,15277.251449879162,Kopling,64235.08738600158,Sport,191.2831324810872,69.02431550565844,62.66395106248075
 BeAT Street,2015.2732699909648,6247.374309739689,Automatic,-7601.259961810785,Skuter,169.84625155410785,59.99787712954064,104.44528563305064
 Revo,2015.0175489987053,38818.34000395871,Automatic,92887.89653693631,Trail,94.69116723587376,97.77502227107188,80.7258445668056
 Genio,2013.311490018575,8507.090580587477,Kopling,52312.875748015016,Trail,155.70594748583315,99.4861757215556,120.43962137704244
 Supra X 125,2016.8207584719264,21102.57531562928,Kopling,62642.17586912858,Skuter,87.59034601636847,121.84307780254137,147.72122296702875
 Vario 125,2016.1799157903383,3482.7734118529934,Kopling,79341.4117086121,Sport,77.87020365159569,77.72435099480042,114.69200438669831
 BeAT Street,2016.932381939652,15538.5143461415,Kopling,-15908.901591908225,Skuter,221.1519238572603,20.2251588180944,8.050677344443855
 Verza,2014.676038372728,22916.28417377448,Automatic,60473.483336624144,Trail,190.3925288035157,81.36811119515465,64.29591944644682
 BeAT ,2016.344750375096,11713.54926324522,Manual,46228.90000438599,Bebek,218.11564298240808,96.25796718618489,114.279632896278
 BeAT ,2013.9344504232508,24397.45573317574,Automatic,102064.39168880772,Bebek,206.5221329153114,101.00325384137462,71.36790927965465
 Supra GTR,2019.6817260326147,16706.944727614427,Kopling,85133.64653989655,Trail,76.02892705081537,47.23937612460145,6.7856651174862606
 Sonic 150,2013.090811484336,29548.89301006492,Manual,4569.204685017619,Trail,237.9082169799545,67.01219671675818,52.74700482970612
 Vario 125,2019.800096176036,31361.153046083404,Automatic,103460.372287499,Trail,126.5695338169988,67.25621743034637,-21.33773726258734
 Supra GTR,2015.039399423172,13852.09433386615,Kopling,75633.78346483655,Skuter,231.7309974445388,85.8822740162898,64.5664444025216
 Sonic 150,2011.7963302529904,19814.03160690921,Manual,7298.826738057221,Bebek,141.35514256888152,45.198228281511305,47.02241564393876
 Supra X 125,2018.1049379261383,20773.018130225733,Manual,62157.80165567449,Trail,178.92377460741596,92.96058775171575,60.98593543040568
 CB150R,2015.2486756065448,24689.923508739248,Manual,95664.42627915414,Sport,181.50088451441928,119.59162803861342,127.3907304822323
 Supra X 125,2016.9162517212856,19253.753575310056,Automatic,18701.787472114745,Bebek,221.7861689274856,72.11036061352716,19.184538611839223
 Revo,2017.7733107625268,20833.73339223836,Kopling,107394.33448097893,Skuter,11.969268282723135,57.89884864365689,45.58872912844559
 BeAT Street,2015.7362726673755,16937.294590957816,Automatic,8483.37463801691,Sport,16.95365648446193,1.4627556069371295,27.35052133792433
 CRF 150,2013.5973803304944,20160.051362204664,Automatic,33171.76076827613,Skuter,209.65791441991288,106.00245422476938,122.64806542262694
 BeAT ,2017.2027321409337,30787.667043453974,Automatic,27982.089419723005,Trail,182.6267558567196,105.58809831982096,125.227449736458
 Sonic 150,2014.9609153378155,24930.15181931105,Manual,107372.3085380626,Trail,85.593009278751,102.97356441640314,92.02068551626743
 Supra X 125,2016.536238661952,25425.92495088808,Kopling,43445.82462450545,Trail,183.30791228033024,72.90802607263765,89.79075923428175
 CRF 150,2010.00689296764,25621.949319791525,Automatic,20454.91464712895,Sport,31.391848780180567,34.0145687277999,24.82820718322993
 Revo,2015.986967278247,17742.40968845257,Kopling,75486.1391234771,Trail,431.889593531304,149.69067796548313,85.09281166744663
 Genio,2013.4908147456388,21989.46344743064,Manual,82877.24212122409,Bebek,264.50573104155626,73.68376518855212,28.20536271667688
 Verza,2018.7607960601097,9373.266636128015,Automatic,83094.73161247344,Trail,205.42272389595945,84.8540981164294,78.28943687921652
 BeAT Street,2016.3919043268008,30525.885252732587,Kopling,50963.78675668525,Bebek,158.56285144936777,104.55783398581708,61.730774231283135
 Revo,2015.5107067001627,-5882.85930301058,Manual,68960.6517984319,Sport,99.04356287163492,35.31848993156646,50.93036217175343
 Revo,2016.07739866347,18341.412616608817,Automatic,37996.974017697474,Skuter,39.77287657674239,48.36177613792222,77.73431592506418
 Supra X 125,2012.6633645834304,29376.484904398258,Automatic,117566.18515398196,Skuter,142.32324461465714,95.86099585833134,105.67896020670064
 CB150R,2018.6916923553829,6868.95056272388,Kopling,99407.68399034244,Bebek,78.38263616012455,110.09088805666893,152.96799308944213
 Supra GTR,2019.5381325615203,22716.897112779607,Kopling,97311.59435496428,Sport,83.38162895412056,104.49402819365385,100.24138730763676
 Verza,2015.862642917715,13007.225756032736,Automatic,87426.64877441846,Bebek,30.637832951544496,117.64337853435147,174.6074048917686
 BeAT Street,2018.616149931364,15810.492757868253,Automatic,78036.50560667296,Trail,173.48065347570113,86.89286713043091,85.16756718378363
 Genio,2013.6504795296776,27624.640464962213,Manual,17664.19954308115,Trail,119.76465944665816,85.76811916587467,153.3310124215643
 Genio,2013.126296273025,20904.236388802085,Manual,81923.11872768817,Trail,197.94541383279537,109.36089588060527,95.27214732410783
 PCX,2015.053280436665,844.0193742087649,Automatic,64160.25074799887,Skuter,191.26171221667363,89.16549364445044,86.84110121477947
 Revo,2015.9592809581247,10350.465506525406,Kopling,103485.6366778089,Bebek,171.74927718330764,76.18864424558598,69.27158367160506
 Sonic 150,2014.0532456850465,27888.778688942155,Kopling,87881.9232288129,Sport,380.0428866698611,156.27853681331828,89.3950898625466
 CB150R,2016.195721571832,23158.66865761,Automatic,79085.33752660928,Bebek,222.6866516576868,116.93634421014714,95.09966391765
 Verza,2015.6636896841087,34833.073442617395,Manual,2610.877406271582,Bebek,44.026242914925845,42.9878255648882,15.479104518511257
 Supra X 125,2012.6636728812489,34244.605635747685,Automatic,57203.92607089458,Bebek,191.40208931114776,110.65157474101655,106.66040599378134
 Genio,2016.152090084988,16049.14125241811,Kopling,41157.136102001474,Trail,147.4495375802231,20.64160763347946,12.613802475538408
 BeAT Street,2016.944773793484,41618.33945405408,Automatic,68886.44386039666,Trail,37.08609080577652,102.0025322793151,106.70851769371686
 PCX,2015.353454441072,19344.490165100808,Automatic,46028.54664880365,Bebek,30.21984946168768,79.13052779810218,102.30694363364483
 BeAT ,2017.6095756087448,10474.084450571923,Manual,50806.13561169076,Trail,190.92776394864748,101.89967235770767,137.71549299770342
 BeAT Street,2012.159881495044,13430.700051648351,Kopling,75959.2018452493,Skuter,211.872592272185,67.4239501461269,39.39287071248155
 CB150R,2016.0351826903363,-1154.1662535410503,Kopling,45460.79571828114,Trail,62.39645014739219,24.115858351152895,34.0102799834638
 Sonic 150,2012.268236257545,33565.01544204913,Automatic,64410.97760907245,Skuter,235.2410996896336,98.60906998947145,124.19491170836716
 PCX,2012.3974609624136,33454.8752090694,Kopling,8251.23735692964,Skuter,176.50234216288408,73.14687033888475,30.232279083858515
 BeAT ,2013.508416622488,9999.279839112172,Kopling,31762.6607283193,Bebek,254.58706447259863,47.894155666285215,25.99536357783189
 PCX,2012.793006217879,17076.77525907577,Kopling,82701.42508283112,Bebek,245.4804486522201,110.12009831341582,85.49882756028435
 Supra GTR,2013.6991172833743,19983.63745785862,Kopling,18149.149263898064,Trail,138.49897948326756,61.82575206772002,74.50502691653092
 Verza,2014.4667611912923,10494.89112077975,Manual,102881.98037058576,Sport,292.28092039717103,129.6042516013713,83.20530449063165
 PCX,2016.8841300143065,3353.3637841015207,Manual,93596.45310997283,Bebek,55.72251103137573,80.97781852706147,99.67047851957288
 BeAT,2014.2207054674225,17234.268128541386,Manual,51070.19332449285,Skuter,356.97214482928086,120.89711621492118,99.91091247475418
 Supra GTR,2011.3131925275816,16239.333922090616,Manual,162874.86633280432,Skuter,76.75183986550654,84.62836097934176,73.16233794228623
 Supra GTR,2017.580648583416,15634.29763353426,Manual,102792.26529591648,Trail,147.96522040932166,108.18726001211287,78.58911051692527
 CB150R,2013.0343742082423,21125.820692248264,Kopling,27762.766711560227,Skuter,103.46146716782415,40.057999836037695,73.63116511502892
 BeAT,2014.8241564546377,31970.02571374443,Automatic,85785.94313840452,Bebek,119.78201895960132,104.81098729669374,78.03453500175652
 CRF 150,2015.9859435628184,16400.96052731434,Automatic,62503.79294112058,Trail,402.682263664175,90.20940467944575,16.77109265475282
 BeAT Street,2015.418162050074,20656.10066180896,Manual,33668.50771739433,Trail,112.41626307652824,95.81424136734054,109.08626886999488
 Sonic 150,2017.4751330910565,25656.09749752785,Kopling,23634.48219695696,Sport,225.03558071231,115.83634087950485,121.68769579500054
 Vario 125,2016.060597302598,24103.986214812863,Manual,94297.81457515118,Trail,131.9015778856027,116.757259838634,103.96373764198296
 BeAT Street,2012.978684046803,13603.375992695122,Automatic,39786.40309094776,Sport,232.3595366857824,92.21520426148737,100.65125177519624
 PCX,2019.968561030148,19990.552810530942,Kopling,56763.27944879377,Bebek,105.43545723727576,47.446525792777464,33.859629910911934
 Sonic 150,2015.4060282267628,24044.65142395579,Kopling,28729.68341578204,Skuter,174.03516934653777,45.1223353167164,15.573617081170816
 Genio,2014.6203842079435,8985.276916820427,Kopling,34645.71094399414,Bebek,205.970946436861,95.96685270298237,112.29441144456835
 CRF 150,2017.175626934099,30478.541780768915,Automatic,55905.900820812574,Trail,90.20741859349876,87.43487147071804,77.74577353050877
 Genio,2015.5327652914043,31988.619737993104,Automatic,73534.46094417109,Sport,388.4677761757274,158.11358962110864,83.81577791231328
 BeAT,2015.877162889832,12629.6942682169,Manual,-28331.136611895163,Skuter,210.4491104702378,65.97475888994163,85.75175355959311
 Genio,2020.6897026278648,20864.81611784664,Manual,60828.8170578263,Trail,132.71007007677017,87.96373244943851,87.58446579885094
 Supra X 125,2014.3265642863896,24895.96064470431,Automatic,34715.42022107664,Bebek,92.31411413061154,71.31382985765494,104.35608565313836
 Verza,2014.2285191567053,14221.68944303834,Manual,108242.5575699292,Trail,159.94228782332794,94.2018039785229,72.4063898565183
 BeAT Street,2015.2272385972483,23452.247833241054,Automatic,160959.02376602186,Sport,47.84654032380254,44.08795031433381,-5.519038662808995
 Vario 125,2017.4230204125297,20591.5157198588,Kopling,47954.23775143668,Bebek,304.8554260292975,142.38887300178885,106.15881186659944
 Supra X 125,2011.4950558213288,5933.966458943187,Manual,1310.282033122181,Trail,189.0463184891741,64.68740871311718,101.38515189755684
 CB150R,2010.4395815766795,23250.491858827656,Automatic,64249.63181153311,Sport,144.53791306376198,64.93907792366667,20.76731145514673
 Vario 125,2013.6091660688344,9238.759195454606,Automatic,53219.406206429165,Trail,241.7394798504572,45.89240136872043,26.30482199592977
 Genio,2011.2021378912373,27564.09255521556,Automatic,127714.92273616495,Sport,90.23284911965855,125.08004903220554,114.53780850383782
 PCX,2013.9823215012727,13093.089277949242,Manual,117285.13603049668,Trail,52.99293765264838,121.60789070152997,124.7036768360186
 BeAT ,2016.11462524406,17675.225277974812,Manual,89865.33286210347,Bebek,140.9251395209992,27.72000309815764,-38.18260099750648
 CRF 150,2012.9109913974748,31455.66664378441,Kopling,40171.45699037386,Bebek,163.01277436028283,101.07773644448854,95.49860228543822
 Revo,2011.678335031483,23584.949675176627,Manual,83444.84703884735,Bebek,197.56093526914515,92.17747827882161,67.01441324453398
 Vario 125,2015.1186119005129,9424.484044485289,Manual,69319.03499741502,Bebek,25.53576467828745,40.26200113528081,79.70915972525786
 Genio,2016.9425094424903,10004.589314414256,Manual,68508.53097795064,Bebek,112.965191450718,81.76753400848699,82.1685091943119
 CRF 150,2011.0617585016587,13739.249269760488,Kopling,6922.777963890076,Skuter,-112.22971404541131,-2.62719037069402,43.697206781849154
 Sonic 150,2016.8452193880748,22670.74706826372,Kopling,96587.38879106056,Trail,50.73086484006379,90.93530477879854,104.62002760279616
 BeAT Street,2016.8384909002589,22344.16145029253,Kopling,63939.27745903284,Bebek,213.39100781124003,100.52988908852306,46.883408672415534
 Supra GTR,2017.153000113584,11548.493503870091,Manual,56798.70030828621,Skuter,234.45752687714915,91.08284239938175,108.68248222799696
 Verza,2017.7609498768045,8636.101851205956,Automatic,39710.73542944867,Skuter,54.18914222949803,57.31876370077396,118.24265882655496
 CRF 150,2020.0224859537943,21654.79618845338,Manual,33089.99143316825,Trail,124.25535670829264,65.61143194285174,38.95983108589973
 PCX,2014.1403805518544,17490.343885673443,Kopling,71107.25260409438,Sport,154.27485600670465,67.73239611946947,40.01221800395469
 BeAT,2015.2111268674712,38509.02437636298,Manual,388.516753099444,Trail,244.49380768793063,91.51745770895582,81.40968244151509
 PCX,2014.001620156968,19453.434982648378,Manual,87268.6360977894,Trail,283.1514944849836,151.08162832068876,141.2640846975903
 CRF 150,2014.963723679148,35427.19586072092,Automatic,24175.329350040185,Sport,165.20190264305103,81.50084243588924,50.99313857575194
 PCX,2018.483865037842,8607.579623795571,Automatic,-10204.053418178772,Sport,129.74029620541404,52.36013707452253,59.153679747299
 BeAT Street,2011.8664536467115,4987.799253411789,Manual,122600.1420300018,Bebek,28.32883922269812,67.92702869004631,90.34118418100326
 PCX,2012.979281677828,9059.556130034884,Kopling,30883.628388797464,Sport,161.3434587806374,79.28017323945998,104.79701366398012
 Vario 125,2018.1258661006664,29809.90859040377,Manual,35535.461975230704,Sport,329.9389630246824,127.84657527358983,99.2071726452584
 Supra GTR,2017.3046486841165,34904.65520097459,Manual,99076.85803361064,Trail,262.673171467169,157.2113274314741,77.90618230976773
